#                   T = 2.00                    
#          r [Å]          V1d(r)         ΔV1d(r)
  0.00000000E+00 -4.39567274E+01  1.99549462E-01
  5.00000000E-01 -4.39358708E+01  2.00188137E-01
  1.00000000E+00 -4.37279907E+01  1.82947769E-01
  1.50000000E+00 -4.35786968E+01  2.13264846E-01
  2.00000000E+00 -4.37961473E+01  1.89695510E-01
  2.50000000E+00 -4.39656281E+01  1.85977580E-01
  3.00000000E+00 -4.39026832E+01  1.93602780E-01
  3.50000000E+00 -4.38179955E+01  2.11542129E-01
  4.00000000E+00 -4.38403205E+01  2.06458902E-01
  4.50000000E+00 -4.36874895E+01  1.97384400E-01
  5.00000000E+00 -4.35561591E+01  1.92656460E-01
  5.50000000E+00 -4.34754964E+01  1.86990477E-01
  6.00000000E+00 -4.36601650E+01  2.00518650E-01
  6.50000000E+00 -4.38685996E+01  1.93447419E-01
  7.00000000E+00 -4.37699151E+01  2.05772642E-01
  7.50000000E+00 -4.37549089E+01  2.13629019E-01
  8.00000000E+00 -4.36897002E+01  2.10693444E-01
  8.50000000E+00 -4.36840944E+01  2.06010335E-01
  9.00000000E+00 -4.36727253E+01  2.06840818E-01
  9.50000000E+00 -4.36402940E+01  2.21085930E-01
  1.00000000E+01 -4.36036189E+01  2.10883186E-01
  1.05000000E+01 -4.36781373E+01  2.16487294E-01
  1.10000000E+01 -4.37368528E+01  2.11130893E-01
  1.15000000E+01 -4.38878303E+01  1.97962837E-01
  1.20000000E+01 -4.38095402E+01  1.92422859E-01
  1.25000000E+01 -4.38163618E+01  2.09593054E-01
  1.30000000E+01 -4.35069770E+01  2.12688541E-01
  1.35000000E+01 -4.37493694E+01  1.95209748E-01
  1.40000000E+01 -4.37663806E+01  1.93343964E-01
  1.45000000E+01 -4.37136578E+01  1.98844258E-01
  1.50000000E+01 -4.38164091E+01  1.91843047E-01
  1.55000000E+01 -4.38191838E+01  2.12572176E-01
  1.60000000E+01 -4.35978755E+01  2.05201689E-01
  1.65000000E+01 -4.34119789E+01  1.85891191E-01
  1.70000000E+01 -4.36278910E+01  1.98714890E-01
  1.75000000E+01 -4.37804995E+01  2.15190816E-01
  1.80000000E+01 -4.39728546E+01  1.95933030E-01
  1.85000000E+01 -4.40396833E+01  1.84724475E-01
  1.90000000E+01 -4.37945922E+01  2.19112194E-01
  1.95000000E+01 -4.35795081E+01  2.13166623E-01
  2.00000000E+01 -4.35671589E+01  1.97292926E-01
  2.05000000E+01 -4.38077606E+01  1.78431741E-01
  2.10000000E+01 -4.39992779E+01  2.11819951E-01
  2.15000000E+01 -4.42228724E+01  1.80020699E-01
  2.20000000E+01 -4.42769243E+01  1.84442364E-01
  2.25000000E+01 -4.37553748E+01  2.27872405E-01
  2.30000000E+01 -4.33912608E+01  2.38280662E-01
  2.35000000E+01 -4.34194545E+01  2.10277185E-01
  2.40000000E+01 -4.37327589E+01  2.00119132E-01
  2.45000000E+01 -4.41302083E+01  2.14680902E-01
  2.50000000E+01 -4.44510943E+01  2.02517131E-01
  2.55000000E+01 -4.43492722E+01  1.89394873E-01
  2.60000000E+01 -4.34905682E+01  2.22346965E-01
  2.65000000E+01 -4.28887020E+01  2.17595848E-01
  2.70000000E+01 -4.29959054E+01  1.97674508E-01
  2.75000000E+01 -4.39146247E+01  2.14470936E-01
  2.80000000E+01 -4.46130333E+01  2.07120081E-01
  2.85000000E+01 -4.49030356E+01  2.01003267E-01
  2.90000000E+01 -4.43575672E+01  2.05000837E-01
  2.95000000E+01 -4.33337063E+01  2.20958183E-01
  3.00000000E+01 -4.24557266E+01  1.91458066E-01
  3.05000000E+01 -4.25685486E+01  1.88559657E-01
  3.10000000E+01 -4.38224702E+01  1.70726612E-01
  3.15000000E+01 -4.48882552E+01  1.64352060E-01
  3.20000000E+01 -4.52196700E+01  1.85281785E-01
  3.25000000E+01 -4.45318868E+01  2.10531835E-01
  3.30000000E+01 -4.33449231E+01  2.02983237E-01
  3.35000000E+01 -4.22245278E+01  1.90189912E-01
  3.40000000E+01 -4.24666547E+01  2.02527374E-01
  3.45000000E+01 -4.36879374E+01  1.78893858E-01
  3.50000000E+01 -4.48482071E+01  1.52467306E-01
  3.55000000E+01 -4.53205951E+01  1.62836871E-01
  3.60000000E+01 -4.46972920E+01  1.85996219E-01
  3.65000000E+01 -4.32100305E+01  1.88270852E-01
  3.70000000E+01 -4.20905413E+01  1.73413070E-01
  3.75000000E+01 -4.21483840E+01  1.81242957E-01
  3.80000000E+01 -4.37860948E+01  1.77404567E-01
  3.85000000E+01 -4.53182691E+01  1.42026537E-01
  3.90000000E+01 -4.56681923E+01  1.49714414E-01
  3.95000000E+01 -4.48985543E+01  1.57950527E-01
  4.00000000E+01 -4.30764886E+01  1.68488627E-01
  4.05000000E+01 -4.14524301E+01  1.53090351E-01
  4.10000000E+01 -4.11251090E+01  1.70088626E-01
  4.15000000E+01 -4.30089889E+01  1.59252776E-01
  4.20000000E+01 -4.56261990E+01  1.26407525E-01
  4.25000000E+01 -4.69711002E+01  1.21210132E-01
  4.30000000E+01 -4.68778708E+01  1.32586144E-01
  4.35000000E+01 -4.53356842E+01  1.49194121E-01
  4.40000000E+01 -4.26732606E+01  1.54576002E-01
  4.45000000E+01 -4.02698401E+01  1.29510292E-01
  4.50000000E+01 -3.99458407E+01  1.18671153E-01
  4.55000000E+01 -4.11711234E+01  1.07151211E-01
  4.60000000E+01 -4.25391410E+01  8.71318997E-02
  4.65000000E+01 -4.33914061E+01  8.26635175E-02
  4.70000000E+01 -4.37028812E+01  8.45599828E-02
