#                   T = 0.50                                        T = 1.00                                        T = 1.50                                        T = 2.00                    
#          r [Å]            g(r)           Δg(r)           r [Å]            g(r)           Δg(r)           r [Å]            g(r)           Δg(r)           r [Å]            g(r)           Δg(r)
  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  1.00000000E+00  2.38185852E-03  4.63014057E-05  1.00000000E+00  2.29215160E-03  1.96335810E-05  1.00000000E+00  2.28003139E-03  2.85501234E-05  1.00000000E+00  2.28944366E-03  2.06379076E-05
  2.00000000E+00  1.01736516E+00  9.99963068E-04  2.00000000E+00  1.01585366E+00  5.06167777E-04  2.00000000E+00  1.01806992E+00  7.09243555E-04  2.00000000E+00  1.01793943E+00  6.16475666E-04
  3.00000000E+00  1.89784096E+00  1.54227356E-03  3.00000000E+00  1.90024519E+00  7.21759461E-04  3.00000000E+00  1.89740440E+00  9.55329060E-04  3.00000000E+00  1.89707236E+00  8.52923540E-04
  4.00000000E+00  3.87898875E-01  9.31424446E-04  4.00000000E+00  3.87234453E-01  4.53982228E-04  4.00000000E+00  3.87083789E-01  5.77315147E-04  4.00000000E+00  3.87704089E-01  5.20506960E-04
  5.00000000E+00  5.82303177E-01  1.90890723E-03  5.00000000E+00  5.81433088E-01  9.45130614E-04  5.00000000E+00  5.84823022E-01  1.17171908E-03  5.00000000E+00  5.86080533E-01  1.16869311E-03
  6.00000000E+00  1.80734395E+00  1.82986468E-03  6.00000000E+00  1.80876899E+00  8.62523572E-04  6.00000000E+00  1.80753543E+00  1.24457263E-03  6.00000000E+00  1.80454630E+00  9.80649915E-04
  7.00000000E+00  8.38494832E-01  2.40084444E-03  7.00000000E+00  8.38024537E-01  1.18327609E-03  7.00000000E+00  8.34146020E-01  1.55423753E-03  7.00000000E+00  8.35477371E-01  1.43924920E-03
  8.00000000E+00  4.07436089E-01  2.36369627E-03  8.00000000E+00  4.06464857E-01  1.26382076E-03  8.00000000E+00  4.11193822E-01  1.40994811E-03  8.00000000E+00  4.14145767E-01  1.56300295E-03
  9.00000000E+00  1.48547091E+00  2.29685406E-03  9.00000000E+00  1.48651666E+00  1.13135509E-03  9.00000000E+00  1.48812250E+00  1.70154653E-03  9.00000000E+00  1.48417653E+00  1.21795653E-03
  1.00000000E+01  1.23356254E+00  4.25095027E-03  1.00000000E+01  1.23405163E+00  1.99978439E-03  1.00000000E+01  1.22566717E+00  2.49749405E-03  1.00000000E+01  1.22595286E+00  2.43980112E-03
  1.10000000E+01  4.35213333E-01  2.38748867E-03  1.10000000E+01  4.32773777E-01  1.14251299E-03  1.10000000E+01  4.38049013E-01  1.45659869E-03  1.10000000E+01  4.40993744E-01  1.40117611E-03
  1.20000000E+01  1.10215620E+00  3.80057579E-03  1.20000000E+01  1.10423301E+00  1.92089580E-03  1.20000000E+01  1.11115566E+00  2.51874441E-03  1.20000000E+01  1.11022503E+00  2.24441613E-03
  1.30000000E+01  1.47123759E+00  4.80483749E-03  1.30000000E+01  1.47164565E+00  2.37603506E-03  1.30000000E+01  1.45974804E+00  2.75721127E-03  1.30000000E+01  1.45653541E+00  2.92296423E-03
  1.40000000E+01  6.15124201E-01  2.65273788E-03  1.40000000E+01  6.13156379E-01  1.15988989E-03  1.40000000E+01  6.14836196E-01  1.97615102E-03  1.40000000E+01  6.17727788E-01  1.36108232E-03
  1.50000000E+01  7.86390119E-01  5.26167499E-03  1.50000000E+01  7.88344434E-01  2.83869164E-03  1.50000000E+01  7.99602026E-01  3.30454805E-03  1.50000000E+01  8.02767144E-01  3.38054242E-03
  1.60000000E+01  1.50118979E+00  4.25774943E-03  1.60000000E+01  1.50086395E+00  2.05687176E-03  1.60000000E+01  1.49007196E+00  2.48052655E-03  1.60000000E+01  1.48402119E+00  2.41980023E-03
  1.70000000E+01  8.79507590E-01  4.92362041E-03  1.70000000E+01  8.78258587E-01  2.45466632E-03  1.70000000E+01  8.74311677E-01  3.41264974E-03  1.70000000E+01  8.75174775E-01  2.74538718E-03
  1.80000000E+01  6.12075446E-01  5.88766463E-03  1.80000000E+01  6.12182185E-01  3.18586046E-03  1.80000000E+01  6.26132301E-01  3.54114605E-03  1.80000000E+01  6.31906309E-01  3.88556050E-03
  1.90000000E+01  1.34632612E+00  3.93986592E-03  1.90000000E+01  1.35036041E+00  1.62223616E-03  1.90000000E+01  1.34558857E+00  2.52943536E-03  1.90000000E+01  1.34083551E+00  1.95323383E-03
  2.00000000E+01  1.14514248E+00  7.26747884E-03  2.00000000E+01  1.14038375E+00  3.89381896E-03  2.00000000E+01  1.12898564E+00  4.74027512E-03  2.00000000E+01  1.12626588E+00  4.52442178E-03
  2.10000000E+01  5.96054560E-01  5.05720926E-03  2.10000000E+01  5.96330405E-01  2.64607402E-03  2.10000000E+01  6.08712891E-01  3.05349432E-03  2.10000000E+01  6.14571097E-01  3.21601052E-03
  2.20000000E+01  1.09941355E+00  5.60795690E-03  2.20000000E+01  1.10456403E+00  2.83372801E-03  2.20000000E+01  1.10855106E+00  3.74042343E-03  2.20000000E+01  1.10916931E+00  3.36653648E-03
  2.30000000E+01  1.32257884E+00  8.31817557E-03  2.30000000E+01  1.31699251E+00  4.55108147E-03  2.30000000E+01  1.29994163E+00  5.25753342E-03  2.30000000E+01  1.29294229E+00  5.29496943E-03
  2.40000000E+01  7.13296337E-01  3.71537072E-03  2.40000000E+01  7.13724360E-01  1.63751112E-03  2.40000000E+01  7.20738836E-01  2.20647831E-03  2.40000000E+01  7.24296333E-01  2.08028020E-03
  2.50000000E+01  8.59912065E-01  8.26289979E-03  2.50000000E+01  8.65792189E-01  4.43249077E-03  2.50000000E+01  8.79740241E-01  5.37275892E-03  2.50000000E+01  8.85759253E-01  5.19828765E-03
  2.60000000E+01  1.36361440E+00  7.11186639E-03  2.60000000E+01  1.35670417E+00  3.82515243E-03  2.60000000E+01  1.33959645E+00  4.39414684E-03  2.60000000E+01  1.33051827E+00  4.59367750E-03
