# PIMCID: 3c52133c-05a3-4268-a034-c607fe93950b
#      0.000E+00       1.000E+00       2.000E+00       3.000E+00       4.000E+00       5.000E+00       6.000E+00       7.000E+00       8.000E+00       9.000E+00       1.000E+01       1.100E+01       1.200E+01       1.300E+01       1.400E+01       1.500E+01       1.600E+01       1.700E+01       1.800E+01       1.900E+01       2.000E+01       2.100E+01       2.200E+01       2.300E+01       2.400E+01       2.500E+01       2.600E+01       2.700E+01       2.800E+01       2.900E+01       3.000E+01       3.100E+01       3.200E+01       3.300E+01       3.400E+01       3.500E+01       3.600E+01       3.700E+01       3.800E+01       3.900E+01       4.000E+01       4.100E+01       4.200E+01       4.300E+01       4.400E+01       4.500E+01       4.600E+01       4.700E+01       4.800E+01       4.900E+01
  0.00000000E+00  2.23780008E-03  1.02339073E+00  1.89223091E+00  3.84339499E-01  5.95394366E-01  1.80270891E+00  8.23646694E-01  4.21530893E-01  1.50075495E+00  1.20075430E+00  4.44050735E-01  1.12933425E+00  1.43801915E+00  6.11211301E-01  8.23399416E-01  1.47789191E+00  8.59759117E-01  6.53567329E-01  1.34316378E+00  1.09570068E+00  6.36265742E-01  1.11984652E+00  1.26444969E+00  7.32264200E-01  9.10889578E-01  1.30594238E+00  8.97164502E-01  7.76420209E-01  1.23291224E+00  1.06008609E+00  7.53580939E-01  1.08450462E+00  1.18209350E+00  8.20113964E-01  9.24209793E-01  1.21704168E+00  9.43011610E-01  8.26499082E-01  1.15670996E+00  1.06893087E+00  8.16620425E-01  1.03595697E+00  1.15253771E+00  8.84189296E-01  9.16812279E-01  1.15362603E+00  9.98307097E-01  8.39323757E-01  1.09993588E+00
  0.00000000E+00  2.44801943E-03  1.01874252E+00  1.89505776E+00  3.88000202E-01  5.91371815E-01  1.79899344E+00  8.32363029E-01  4.24541239E-01  1.48205258E+00  1.21319185E+00  4.50084822E-01  1.12248697E+00  1.43630158E+00  6.18313182E-01  8.23280046E-01  1.47288410E+00  8.55760274E-01  6.59359876E-01  1.34252475E+00  1.09828772E+00  6.31373164E-01  1.12671759E+00  1.26690090E+00  7.18985683E-01  9.15923340E-01  1.32026121E+00  8.74956240E-01  7.80599484E-01  1.24935229E+00  1.04608320E+00  7.47958213E-01  1.09924318E+00  1.17360989E+00  8.14156591E-01  9.39226826E-01  1.20958534E+00  9.33310062E-01  8.39353299E-01  1.16210469E+00  1.05096390E+00  8.19607089E-01  1.05561475E+00  1.13067216E+00  8.81784287E-01  9.38741842E-01  1.14022394E+00  9.88604239E-01  8.64570749E-01  1.08680343E+00
  0.00000000E+00  2.20975937E-03  1.01311859E+00  1.90795667E+00  3.82234877E-01  5.78000383E-01  1.82070501E+00  8.28967884E-01  4.02543572E-01  1.49455757E+00  1.22921676E+00  4.32680663E-01  1.10504784E+00  1.47406500E+00  6.10784968E-01  7.85215607E-01  1.51052382E+00  8.69939795E-01  6.17583741E-01  1.35251347E+00  1.13079858E+00  6.02766178E-01  1.10649238E+00  1.30720870E+00  7.18560445E-01  8.71647972E-01  1.34868392E+00  9.05387211E-01  7.28249832E-01  1.25752239E+00  1.09301428E+00  7.08242546E-01  1.07417390E+00  1.23616681E+00  7.95730802E-01  8.84271115E-01  1.26699875E+00  9.53764931E-01  7.64173713E-01  1.18640456E+00  1.11819480E+00  7.49782955E-01  1.03067894E+00  1.23066302E+00  8.30497364E-01  8.70140734E-01  1.24083789E+00  9.92261528E-01  7.63953216E-01  1.14819787E+00
  0.00000000E+00  2.27798774E-03  1.01671151E+00  1.90178164E+00  3.82101285E-01  5.86328042E-01  1.81171210E+00  8.26069371E-01  4.17161670E-01  1.48819232E+00  1.21949828E+00  4.42173511E-01  1.11717427E+00  1.44918770E+00  6.20103637E-01  8.09183002E-01  1.47186848E+00  8.79096498E-01  6.41766356E-01  1.32852171E+00  1.12345763E+00  6.31179978E-01  1.10375141E+00  1.27403007E+00  7.46220375E-01  8.90432687E-01  1.30151810E+00  9.21433778E-01  7.58313765E-01  1.22653481E+00  1.08244360E+00  7.49999832E-01  1.06570522E+00  1.18986143E+00  8.37597884E-01  9.01757118E-01  1.21744537E+00  9.66279331E-01  8.02355085E-01  1.15385068E+00  1.09629781E+00  8.00874612E-01  1.01825111E+00  1.18479331E+00  8.76083480E-01  8.87793903E-01  1.18767968E+00  1.00004871E+00  8.08112203E-01  1.11832099E+00
  0.00000000E+00  2.12864502E-03  1.02649889E+00  1.88217898E+00  3.90416844E-01  5.94619784E-01  1.80406328E+00  8.22927596E-01  4.27518550E-01  1.48993738E+00  1.20399594E+00  4.51040928E-01  1.13292972E+00  1.42255660E+00  6.20450872E-01  8.36862092E-01  1.45782528E+00  8.61160027E-01  6.61985916E-01  1.33974361E+00  1.09031358E+00  6.42786285E-01  1.13300510E+00  1.23681294E+00  7.42759819E-01  9.32223167E-01  1.28044969E+00  8.91719127E-01  8.06606172E-01  1.21864762E+00  1.03609126E+00  7.85898908E-01  1.09221608E+00  1.13306465E+00  8.44652866E-01  9.61171369E-01  1.16794201E+00  9.38539865E-01  8.75670400E-01  1.12673590E+00  1.04247223E+00  8.60445201E-01  1.03981308E+00  1.10458386E+00  9.06041637E-01  9.45274115E-01  1.11978756E+00  9.91296139E-01  8.83668652E-01  1.07380311E+00
  0.00000000E+00  2.26292960E-03  1.01381231E+00  1.90409943E+00  3.84647147E-01  5.81880547E-01  1.81339806E+00  8.31116783E-01  4.09984484E-01  1.48347297E+00  1.23464748E+00  4.39557558E-01  1.09631999E+00  1.46997014E+00  6.25657991E-01  7.80139306E-01  1.48891975E+00  8.99243744E-01  6.09738739E-01  1.33023507E+00  1.15853370E+00  5.96620287E-01  1.08946763E+00  1.32734635E+00  7.25841842E-01  8.43591925E-01  1.35841124E+00  9.31157491E-01  6.94846513E-01  1.24990374E+00  1.14048232E+00  6.80578078E-01  1.05190424E+00  1.28127060E+00  7.80536036E-01  8.51325826E-01  1.31312846E+00  9.47281782E-01  7.32198031E-01  1.21273790E+00  1.12698999E+00  7.17204037E-01  1.04263046E+00  1.24737037E+00  8.18454621E-01  8.60969469E-01  1.25583267E+00  9.91403570E-01  7.46070070E-01  1.16013964E+00
  0.00000000E+00  2.53530542E-03  1.02428540E+00  1.88797805E+00  3.89517005E-01  5.92659257E-01  1.79119328E+00  8.45854154E-01  4.12228072E-01  1.47572268E+00  1.23306510E+00  4.46464165E-01  1.10233141E+00  1.45557171E+00  6.27490599E-01  7.94497925E-01  1.47798251E+00  8.92627782E-01  6.23367037E-01  1.32374279E+00  1.15530097E+00  6.07889195E-01  1.08313390E+00  1.31822261E+00  7.32326676E-01  8.51225593E-01  1.34658477E+00  9.30443999E-01  7.08511741E-01  1.24256288E+00  1.13403916E+00  6.87068327E-01  1.05543355E+00  1.27061558E+00  7.83306315E-01  8.61484638E-01  1.29886883E+00  9.57930698E-01  7.31703852E-01  1.20288627E+00  1.13880588E+00  7.20089970E-01  1.03145678E+00  1.25633130E+00  8.16406507E-01  8.52605498E-01  1.26919445E+00  9.81204423E-01  7.50565722E-01  1.15801900E+00
  0.00000000E+00  2.93640054E-03  1.02297850E+00  1.87824087E+00  4.04509096E-01  5.80655541E-01  1.79095925E+00  8.64805292E-01  4.16399038E-01  1.43098632E+00  1.27239513E+00  4.61807247E-01  1.02969178E+00  1.50070816E+00  6.72157570E-01  7.36905728E-01  1.45622613E+00  9.77719140E-01  5.85751015E-01  1.26677041E+00  1.23144189E+00  6.08209292E-01  1.01902571E+00  1.33955796E+00  7.80273643E-01  8.14766201E-01  1.31594046E+00  9.90201473E-01  7.19833108E-01  1.16806195E+00  1.14851000E+00  7.54981206E-01  1.02637047E+00  1.19267930E+00  8.70279657E-01  8.89198617E-01  1.19425951E+00  9.90706661E-01  8.25257856E-01  1.10528041E+00  1.09865283E+00  8.40999850E-01  9.95271388E-01  1.15377688E+00  9.13764847E-01  9.13649075E-01  1.13637047E+00  9.80586378E-01  8.94444444E-01  1.06837919E+00
  0.00000000E+00  2.91833360E-03  1.01941217E+00  1.89801248E+00  3.77511602E-01  6.02118206E-01  1.80710354E+00  8.05643570E-01  4.36996319E-01  1.50682829E+00  1.17492612E+00  4.57996479E-01  1.15321331E+00  1.41154851E+00  6.03021283E-01  8.55907078E-01  1.46834320E+00  8.17692964E-01  6.92656958E-01  1.36640689E+00  1.03917320E+00  6.44011842E-01  1.18399904E+00  1.20291300E+00  7.16441031E-01  9.80988425E-01  1.27360751E+00  8.44796501E-01  8.54706353E-01  1.23600096E+00  9.74870112E-01  8.07590014E-01  1.14524564E+00  1.06182483E+00  8.49440977E-01  1.02964154E+00  1.11124660E+00  9.15142156E-01  9.39121459E-01  1.12577639E+00  9.65491545E-01  9.07831120E-01  1.10278925E+00  9.91356484E-01  9.35357657E-01  1.04011415E+00  1.01514002E+00  9.79492719E-01  9.88490959E-01  1.01247453E+00
  0.00000000E+00  2.58964874E-03  1.02607578E+00  1.88438246E+00  3.90286276E-01  5.96753649E-01  1.79327784E+00  8.33576118E-01  4.24344464E-01  1.48303106E+00  1.21463574E+00  4.46696494E-01  1.12214224E+00  1.44380591E+00  6.08500966E-01  8.28072386E-01  1.47707459E+00  8.50861661E-01  6.61747317E-01  1.33985570E+00  1.09599230E+00  6.33831900E-01  1.13047007E+00  1.25751400E+00  7.22371192E-01  9.25946811E-01  1.30417033E+00  8.79957175E-01  7.87479337E-01  1.24243001E+00  1.05134140E+00  7.44397454E-01  1.10144055E+00  1.17704942E+00  8.01345231E-01  9.44360961E-01  1.22474722E+00  9.21848464E-01  8.32051256E-01  1.16710941E+00  1.06140022E+00  8.10158302E-01  1.05102396E+00  1.14452793E+00  8.75695861E-01  9.26247750E-01  1.15627941E+00  9.91205092E-01  8.45693695E-01  1.09753633E+00
