#                   T = 2.00                    
#          r [Å]          V1d(r)         ΔV1d(r)
  0.00000000E+00 -4.41740033E+01  1.90082516E-01
  5.00000000E-01 -4.39308286E+01  1.67993799E-01
  1.00000000E+00 -4.35910189E+01  1.75348654E-01
  1.50000000E+00 -4.35203672E+01  1.84741936E-01
  2.00000000E+00 -4.38442236E+01  1.74091397E-01
  2.50000000E+00 -4.40297834E+01  1.74010851E-01
  3.00000000E+00 -4.41383877E+01  1.78793636E-01
  3.50000000E+00 -4.40689990E+01  1.86464501E-01
  4.00000000E+00 -4.37954035E+01  1.89740794E-01
  4.50000000E+00 -4.36519167E+01  1.75277458E-01
  5.00000000E+00 -4.38790007E+01  1.60571576E-01
  5.50000000E+00 -4.38166731E+01  1.95146769E-01
  6.00000000E+00 -4.41132602E+01  1.83909486E-01
  6.50000000E+00 -4.40786257E+01  1.86136222E-01
  7.00000000E+00 -4.39805403E+01  1.70111437E-01
  7.50000000E+00 -4.36247731E+01  1.63595222E-01
  8.00000000E+00 -4.37157357E+01  1.68405747E-01
  8.50000000E+00 -4.40736175E+01  1.60520327E-01
  9.00000000E+00 -4.39831810E+01  1.82087861E-01
  9.50000000E+00 -4.40261452E+01  1.89214826E-01
  1.00000000E+01 -4.40335215E+01  1.65688768E-01
  1.05000000E+01 -4.37577571E+01  1.62545732E-01
  1.10000000E+01 -4.36038025E+01  1.63474135E-01
  1.15000000E+01 -4.37731800E+01  1.69846338E-01
  1.20000000E+01 -4.39845103E+01  1.69321478E-01
  1.25000000E+01 -4.40860272E+01  1.90170100E-01
  1.30000000E+01 -4.40833021E+01  1.75478995E-01
  1.35000000E+01 -4.37947348E+01  1.78568030E-01
  1.40000000E+01 -4.36410132E+01  1.72805759E-01
  1.45000000E+01 -4.36271583E+01  1.79230472E-01
  1.50000000E+01 -4.39368070E+01  1.64245686E-01
  1.55000000E+01 -4.40335475E+01  1.77923360E-01
  1.60000000E+01 -4.40205612E+01  2.21586643E-01
  1.65000000E+01 -4.39961375E+01  1.84038454E-01
  1.70000000E+01 -4.36465939E+01  1.72745192E-01
  1.75000000E+01 -4.34896187E+01  1.92537983E-01
  1.80000000E+01 -4.38933548E+01  1.74275058E-01
  1.85000000E+01 -4.41507413E+01  1.75257522E-01
  1.90000000E+01 -4.41153477E+01  2.07997898E-01
  1.95000000E+01 -4.37232297E+01  2.64846113E-01
  2.00000000E+01 -4.36061612E+01  2.07228637E-01
  2.05000000E+01 -4.32322783E+01  1.80965910E-01
  2.10000000E+01 -4.32381678E+01  2.22731230E-01
  2.15000000E+01 -4.38572294E+01  1.78831345E-01
  2.20000000E+01 -4.42267797E+01  1.80796100E-01
  2.25000000E+01 -4.42407450E+01  1.90506288E-01
  2.30000000E+01 -4.38923810E+01  1.96529307E-01
  2.35000000E+01 -4.34531462E+01  1.81499315E-01
  2.40000000E+01 -4.32175613E+01  1.95686853E-01
  2.45000000E+01 -4.34199243E+01  2.26284647E-01
  2.50000000E+01 -4.41755585E+01  1.81252696E-01
  2.55000000E+01 -4.45918823E+01  1.69146397E-01
  2.60000000E+01 -4.43188458E+01  1.94089099E-01
  2.65000000E+01 -4.36134079E+01  1.98034176E-01
  2.70000000E+01 -4.32959137E+01  1.80000995E-01
  2.75000000E+01 -4.31485577E+01  1.81682383E-01
  2.80000000E+01 -4.38569776E+01  1.69082463E-01
  2.85000000E+01 -4.43025327E+01  1.67857546E-01
  2.90000000E+01 -4.45742813E+01  1.83974536E-01
  2.95000000E+01 -4.41783068E+01  1.73510433E-01
  3.00000000E+01 -4.34361250E+01  1.82758338E-01
  3.05000000E+01 -4.27951420E+01  2.27451457E-01
  3.10000000E+01 -4.35678042E+01  1.81475576E-01
  3.15000000E+01 -4.41610086E+01  1.77549277E-01
  3.20000000E+01 -4.46065973E+01  1.81800999E-01
  3.25000000E+01 -4.44161511E+01  1.76602084E-01
  3.30000000E+01 -4.37380871E+01  1.95854443E-01
  3.35000000E+01 -4.28229885E+01  2.29209986E-01
  3.40000000E+01 -4.27060574E+01  2.15672641E-01
  3.45000000E+01 -4.39117131E+01  1.68444002E-01
  3.50000000E+01 -4.46769146E+01  1.68700728E-01
  3.55000000E+01 -4.48419819E+01  1.83175441E-01
  3.60000000E+01 -4.42591041E+01  1.99984862E-01
  3.65000000E+01 -4.31756586E+01  1.73146647E-01
  3.70000000E+01 -4.21269424E+01  1.96620132E-01
  3.75000000E+01 -4.27608752E+01  2.04742566E-01
  3.80000000E+01 -4.42803074E+01  1.26003552E-01
  3.85000000E+01 -4.52735870E+01  1.38960007E-01
  3.90000000E+01 -4.51147884E+01  1.58026833E-01
  3.95000000E+01 -4.40199528E+01  1.66731155E-01
  4.00000000E+01 -4.23095098E+01  1.58012204E-01
  4.05000000E+01 -4.10243570E+01  1.65240703E-01
  4.10000000E+01 -4.24546374E+01  1.56698388E-01
  4.15000000E+01 -4.54004069E+01  1.02213262E-01
  4.20000000E+01 -4.71058251E+01  1.01679826E-01
  4.25000000E+01 -4.71122646E+01  1.27258514E-01
  4.30000000E+01 -4.51737271E+01  1.38969575E-01
  4.35000000E+01 -4.20331674E+01  1.47866845E-01
  4.40000000E+01 -3.93052692E+01  1.38350176E-01
  4.45000000E+01 -3.90773661E+01  1.25243096E-01
  4.50000000E+01 -4.08913719E+01  1.00211101E-01
  4.55000000E+01 -4.32481361E+01  7.72624419E-02
  4.60000000E+01 -4.49233019E+01  9.13363727E-02
  4.65000000E+01 -4.55570747E+01  1.03459603E-01
  4.70000000E+01 -4.50627253E+01  9.75337260E-02
  4.75000000E+01 -4.36977468E+01  1.22743061E-01
  4.80000000E+01 -4.26441814E+01  1.68068212E-01
  4.85000000E+01 -4.39596139E+01  1.36053100E-01
  4.90000000E+01 -4.58017590E+01  1.19962260E-01
  4.95000000E+01 -4.72531479E+01  1.15204952E-01
  5.00000000E+01 -4.72890183E+01  1.18774649E-01
  5.05000000E+01 -4.58260979E+01  1.25504959E-01
  5.10000000E+01 -4.37134857E+01  1.74407049E-01
  5.15000000E+01 -4.24426735E+01  1.95435937E-01
  5.20000000E+01 -4.35153047E+01  1.18766286E-01
  5.25000000E+01 -4.48492360E+01  9.01091677E-02
  5.30000000E+01 -4.55203061E+01  9.47295167E-02
  5.35000000E+01 -4.49571322E+01  7.93980093E-02
  5.40000000E+01 -4.33125966E+01  8.58921719E-02
  5.45000000E+01 -4.10031943E+01  1.12928009E-01
  5.50000000E+01 -3.90279036E+01  1.12804412E-01
  5.55000000E+01 -3.89200882E+01  1.39147019E-01
  5.60000000E+01 -4.17952239E+01  1.56589348E-01
  5.65000000E+01 -4.49817553E+01  1.67842462E-01
  5.70000000E+01 -4.70084498E+01  1.39178634E-01
  5.75000000E+01 -4.72111578E+01  1.05884923E-01
  5.80000000E+01 -4.57517561E+01  9.82361330E-02
  5.85000000E+01 -4.29942708E+01  1.35779635E-01
  5.90000000E+01 -4.12603877E+01  1.64246988E-01
  5.95000000E+01 -4.18660894E+01  1.60097132E-01
  6.00000000E+01 -4.34740509E+01  1.70070870E-01
  6.05000000E+01 -4.47838198E+01  1.52627877E-01
  6.10000000E+01 -4.50800711E+01  1.30617633E-01
  6.15000000E+01 -4.42704045E+01  1.31571444E-01
  6.20000000E+01 -4.28435231E+01  1.75639581E-01
