#                   T = 2.00                    
#          r [Å]          V1d(r)         ΔV1d(r)
  0.00000000E+00 -4.42614099E+01  1.59366387E-01
  5.00000000E-01 -4.39288276E+01  1.50267994E-01
  1.00000000E+00 -4.35863248E+01  1.65907873E-01
  1.50000000E+00 -4.34779611E+01  1.75139573E-01
  2.00000000E+00 -4.38252182E+01  1.61381543E-01
  2.50000000E+00 -4.40164061E+01  1.70375849E-01
  3.00000000E+00 -4.41397208E+01  1.69937399E-01
  3.50000000E+00 -4.41659168E+01  1.67053897E-01
  4.00000000E+00 -4.38609594E+01  1.60163773E-01
  4.50000000E+00 -4.36500568E+01  1.52816532E-01
  5.00000000E+00 -4.38508456E+01  1.50384219E-01
  5.50000000E+00 -4.38677269E+01  1.75621111E-01
  6.00000000E+00 -4.41228747E+01  1.80655417E-01
  6.50000000E+00 -4.40777209E+01  1.70247925E-01
  7.00000000E+00 -4.39571365E+01  1.57994621E-01
  7.50000000E+00 -4.36411545E+01  1.51780229E-01
  8.00000000E+00 -4.37318579E+01  1.53361953E-01
  8.50000000E+00 -4.40974052E+01  1.52133625E-01
  9.00000000E+00 -4.39816631E+01  1.82729338E-01
  9.50000000E+00 -4.40076412E+01  1.77283126E-01
  1.00000000E+01 -4.40084150E+01  1.57971802E-01
  1.05000000E+01 -4.36964599E+01  1.62226772E-01
  1.10000000E+01 -4.35997211E+01  1.54888352E-01
  1.15000000E+01 -4.38228228E+01  1.63205438E-01
  1.20000000E+01 -4.40705652E+01  1.59785442E-01
  1.25000000E+01 -4.41855844E+01  1.82405752E-01
  1.30000000E+01 -4.40360571E+01  1.66570418E-01
  1.35000000E+01 -4.37577216E+01  1.62225596E-01
  1.40000000E+01 -4.35247367E+01  1.59562743E-01
  1.45000000E+01 -4.35398596E+01  1.66936351E-01
  1.50000000E+01 -4.39585995E+01  1.59943138E-01
  1.55000000E+01 -4.42143042E+01  1.65875546E-01
  1.60000000E+01 -4.42636044E+01  1.90262660E-01
  1.65000000E+01 -4.41370528E+01  1.75105395E-01
  1.70000000E+01 -4.36763096E+01  1.68651371E-01
  1.75000000E+01 -4.33911185E+01  1.79269533E-01
  1.80000000E+01 -4.37845818E+01  1.60328248E-01
  1.85000000E+01 -4.40892251E+01  1.66965570E-01
  1.90000000E+01 -4.41713577E+01  1.78448051E-01
