# PIMCID: 3c52133c-05a3-4268-a034-c607fe93950b
#              K               V           V_ext           V_int               E            E_mu             K/N             V/N             E/N               N             N^2         density        diagonal
  9.48516352E+02 -2.75490549E+03 -2.61818154E+03 -1.26029565E+02 -1.80638914E+03 -1.59038914E+03  3.16172117E+01 -9.18301831E+01 -6.02129713E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  7.35355129E-01
  9.47442591E+02 -2.75390068E+03 -2.61720481E+03 -1.25835980E+02 -1.80645809E+03 -1.59045809E+03  3.15814197E+01 -9.17966894E+01 -6.02152697E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  6.42472423E-01
  9.46334687E+02 -2.75434463E+03 -2.61793864E+03 -1.26071196E+02 -1.80800994E+03 -1.59200994E+03  3.15444896E+01 -9.18114876E+01 -6.02669980E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  7.64468867E-01
  9.46477675E+02 -2.75432904E+03 -2.61805881E+03 -1.25570285E+02 -1.80785136E+03 -1.59185136E+03  3.15492558E+01 -9.18109679E+01 -6.02617121E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  7.08480832E-01
  9.47721808E+02 -2.75456419E+03 -2.61736304E+03 -1.26439663E+02 -1.80684238E+03 -1.59084238E+03  3.15907269E+01 -9.18188062E+01 -6.02280793E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  7.79233490E-01
  9.46520442E+02 -2.75525380E+03 -2.61804696E+03 -1.26577534E+02 -1.80873335E+03 -1.59273335E+03  3.15506814E+01 -9.18417932E+01 -6.02911118E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  7.18112137E-01
  9.45333250E+02 -2.75438388E+03 -2.61711936E+03 -1.26358296E+02 -1.80905063E+03 -1.59311899E+03  3.15205780E+01 -9.18418744E+01 -6.03212965E+01  2.99905057E+01  8.99439837E+02  1.13510992E-02  7.61835861E-01
  9.08568162E+02 -2.70500337E+03 -2.57065221E+03 -1.24047551E+02 -1.79643520E+03 -1.58446949E+03  3.08513462E+01 -9.18839187E+01 -6.10325726E+01  2.94396818E+01  8.66941225E+02  1.11426180E-02  8.16707690E-01
  9.23461192E+02 -2.72429559E+03 -2.58863300E+03 -1.25085099E+02 -1.80083440E+03 -1.58727338E+03  3.11245001E+01 -9.18476755E+01 -6.07231753E+01  2.96612517E+01  8.80013851E+02  1.12264800E-02  7.48813270E-01
  9.47029041E+02 -2.75394110E+03 -2.61737057E+03 -1.25719549E+02 -1.80691206E+03 -1.59091206E+03  3.15676347E+01 -9.17980368E+01 -6.02304021E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  7.24334953E-01
  9.47980516E+02 -2.75434770E+03 -2.61755008E+03 -1.26109332E+02 -1.80636719E+03 -1.59036719E+03  3.15993506E+01 -9.18115901E+01 -6.02122395E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  7.45918376E-01
  9.45931215E+02 -2.75478917E+03 -2.61813310E+03 -1.25932018E+02 -1.80885796E+03 -1.59285796E+03  3.15310405E+01 -9.18263057E+01 -6.02952652E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  7.53148857E-01
  9.51853506E+02 -2.75512633E+03 -2.61793599E+03 -1.26421479E+02 -1.80327283E+03 -1.58727283E+03  3.17284502E+01 -9.18375444E+01 -6.01090942E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  7.35739043E-01
  9.47239473E+02 -2.75479472E+03 -2.61771398E+03 -1.26561095E+02 -1.80755525E+03 -1.59155525E+03  3.15746491E+01 -9.18264907E+01 -6.02518416E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  7.02201764E-01
  9.35584204E+02 -2.73505701E+03 -2.59960343E+03 -1.25162135E+02 -1.79947280E+03 -1.58507827E+03  3.14129929E+01 -9.18521354E+01 -6.04391425E+01  2.97770183E+01  8.86844078E+02  1.12702964E-02  7.70595240E-01
  9.50326554E+02 -2.75494120E+03 -2.61770413E+03 -1.26505983E+02 -1.80461465E+03 -1.58861465E+03  3.16775518E+01 -9.18313735E+01 -6.01538217E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  6.43585923E-01
  9.48068566E+02 -2.75493563E+03 -2.61765847E+03 -1.26649627E+02 -1.80686706E+03 -1.59086706E+03  3.16022855E+01 -9.18311877E+01 -6.02289021E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  6.97276823E-01
  8.75432700E+02 -2.66719138E+03 -2.53453841E+03 -1.22857518E+02 -1.79175868E+03 -1.58295868E+03  3.01873345E+01 -9.19721167E+01 -6.17847822E+01  2.90000000E+01  8.41000000E+02  1.09762030E-02  9.67562453E-01
