# PIMCID: b561ebee-926e-4877-8859-9a9056ff72c9
#              K               V           V_ext           V_int               E            E_mu             K/N             V/N             E/N               N             N^2         density        diagonal
  9.49361223E+02 -2.75541026E+03 -2.61827419E+03 -1.26350175E+02 -1.80604904E+03 -1.59004904E+03  3.16453741E+01 -9.18470088E+01 -6.02016347E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  6.43711582E-01
  9.49352626E+02 -2.75459039E+03 -2.61782744E+03 -1.25977972E+02 -1.80523776E+03 -1.58923776E+03  3.16450875E+01 -9.18196796E+01 -6.01745921E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  6.98727242E-01
  9.32480171E+02 -2.73447790E+03 -2.59857319E+03 -1.25124956E+02 -1.80199773E+03 -1.58765759E+03  3.13159692E+01 -9.18561434E+01 -6.05401742E+01  2.97694637E+01  8.86398360E+02  1.12674371E-02  6.40711830E-01
  9.50452715E+02 -2.75477185E+03 -2.61774017E+03 -1.26239396E+02 -1.80431913E+03 -1.58831913E+03  3.16817572E+01 -9.18257283E+01 -6.01439711E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  7.08372860E-01
  9.48894544E+02 -2.75474614E+03 -2.61796445E+03 -1.25982241E+02 -1.80585160E+03 -1.58985160E+03  3.16298181E+01 -9.18248713E+01 -6.01950532E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  6.43698871E-01
  8.87958511E+02 -2.67536726E+03 -2.54228530E+03 -1.23168914E+02 -1.78740875E+03 -1.57788878E+03  3.05090013E+01 -9.19373811E+01 -6.14283799E+01  2.90999955E+01  8.46899734E+02  1.10140503E-02  8.16192179E-01
  9.50865501E+02 -2.75457218E+03 -2.61817678E+03 -1.25513476E+02 -1.80370667E+03 -1.58770667E+03  3.16955167E+01 -9.18190725E+01 -6.01235558E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  7.00125803E-01
  9.51968925E+02 -2.75401351E+03 -2.61776319E+03 -1.25547689E+02 -1.80204458E+03 -1.58604458E+03  3.17322975E+01 -9.18004503E+01 -6.00681527E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  7.68372147E-01
  9.48974750E+02 -2.75480893E+03 -2.61748511E+03 -1.26529669E+02 -1.80583418E+03 -1.58983418E+03  3.16324917E+01 -9.18269642E+01 -6.01944726E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  6.99393314E-01
  9.46603259E+02 -2.75278950E+03 -2.61660227E+03 -1.25449617E+02 -1.80618624E+03 -1.59025035E+03  3.15563939E+01 -9.17877181E+01 -6.02313242E+01  2.99910963E+01  8.99589250E+02  1.13513228E-02  6.95362456E-01
  9.37064914E+02 -2.74081346E+03 -2.60447315E+03 -1.25511013E+02 -1.80374854E+03 -1.58891060E+03  3.13972012E+01 -9.18550571E+01 -6.04578559E+01  2.98386032E+01  8.90477589E+02  1.12936057E-02  7.11666973E-01
  9.49179424E+02 -2.75494134E+03 -2.61809366E+03 -1.26148451E+02 -1.80576192E+03 -1.58976192E+03  3.16393141E+01 -9.18313781E+01 -6.01920640E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  6.99944017E-01
  9.48853409E+02 -2.75606576E+03 -2.61878695E+03 -1.26625157E+02 -1.80721235E+03 -1.59121235E+03  3.16284470E+01 -9.18688586E+01 -6.02404117E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  6.95100848E-01
  9.48431860E+02 -2.75363498E+03 -2.61719961E+03 -1.25508041E+02 -1.80520312E+03 -1.58920312E+03  3.16143953E+01 -9.17878326E+01 -6.01734373E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  7.05714875E-01
  9.48045224E+02 -2.75450936E+03 -2.61796683E+03 -1.25789889E+02 -1.80646413E+03 -1.59046413E+03  3.16015075E+01 -9.18169786E+01 -6.02154711E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  6.96257346E-01
  9.46644971E+02 -2.75453370E+03 -2.61795372E+03 -1.25745708E+02 -1.80788873E+03 -1.59188873E+03  3.15548324E+01 -9.18177901E+01 -6.02629577E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  6.44375297E-01
  9.47407697E+02 -2.75465116E+03 -2.61781490E+03 -1.26028330E+02 -1.80724346E+03 -1.59124346E+03  3.15802566E+01 -9.18217052E+01 -6.02414486E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  7.09753575E-01
  9.47996990E+02 -2.75460733E+03 -2.61819733E+03 -1.25745906E+02 -1.80661033E+03 -1.59061033E+03  3.15998997E+01 -9.18202442E+01 -6.02203445E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  7.11022760E-01
  9.47797023E+02 -2.75456775E+03 -2.61730218E+03 -1.26177411E+02 -1.80677072E+03 -1.59077072E+03  3.15932341E+01 -9.18189248E+01 -6.02256908E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  6.98237985E-01
  9.46562810E+02 -2.75460908E+03 -2.61777010E+03 -1.25848165E+02 -1.80804627E+03 -1.59204627E+03  3.15520937E+01 -9.18203026E+01 -6.02682090E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  7.83384342E-01
  9.42458215E+02 -2.74814714E+03 -2.61149853E+03 -1.25876842E+02 -1.80568893E+03 -1.59018459E+03  3.14845878E+01 -9.18157723E+01 -6.03311845E+01  2.99311582E+01  8.95938332E+02  1.13286368E-02  7.52787109E-01
