#                   T = 0.50                                        T = 1.00                                        T = 1.50                                        T = 2.00                    
#          r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)           r [Å]            ρ(r)           Δρ(r)
  0.00000000E+00  2.66032721E-01  3.91712997E-04  0.00000000E+00  2.67906022E-01  2.74322758E-04  0.00000000E+00  2.69038062E-01  3.78873092E-04  0.00000000E+00  2.69857340E-01  3.19666370E-04
  1.45000000E-02  2.65748607E-01  3.88892404E-04  1.45000000E-02  2.67797514E-01  2.58358030E-04  1.45000000E-02  2.68477069E-01  3.73862549E-04  1.45000000E-02  2.69550217E-01  2.50632017E-04
  2.90000000E-02  2.65321758E-01  3.90995674E-04  2.90000000E-02  2.67252247E-01  2.59962752E-04  2.90000000E-02  2.68146902E-01  3.64103776E-04  2.90000000E-02  2.69111835E-01  2.42480307E-04
  4.35000000E-02  2.64566234E-01  3.81412921E-04  4.35000000E-02  2.66395315E-01  2.61171134E-04  4.35000000E-02  2.67384170E-01  3.33644511E-04  4.35000000E-02  2.68384101E-01  2.61957369E-04
  5.80000000E-02  2.63564935E-01  3.84072212E-04  5.80000000E-02  2.65424738E-01  2.58723530E-04  5.80000000E-02  2.66217199E-01  3.53902355E-04  5.80000000E-02  2.67316520E-01  2.45493838E-04
  7.25000000E-02  2.62277591E-01  3.75343548E-04  7.25000000E-02  2.64101710E-01  2.58341351E-04  7.25000000E-02  2.65052343E-01  3.51354390E-04  7.25000000E-02  2.66072672E-01  2.33971982E-04
  8.70000000E-02  2.60840481E-01  3.79132070E-04  8.70000000E-02  2.62569442E-01  2.51370439E-04  8.70000000E-02  2.63408510E-01  3.33547109E-04  8.70000000E-02  2.64365863E-01  2.22996992E-04
  1.01500000E-01  2.59017807E-01  3.74813042E-04  1.01500000E-01  2.60850654E-01  2.50944231E-04  1.01500000E-01  2.61670888E-01  3.28576022E-04  1.01500000E-01  2.62651409E-01  2.39923484E-04
  1.16000000E-01  2.57008699E-01  3.72041768E-04  1.16000000E-01  2.58830480E-01  2.51932261E-04  1.16000000E-01  2.59705455E-01  3.33715897E-04  1.16000000E-01  2.60703078E-01  2.19825514E-04
  1.30500000E-01  2.54814018E-01  3.66715090E-04  1.30500000E-01  2.56530820E-01  2.47985033E-04  1.30500000E-01  2.57619280E-01  3.26733661E-04  1.30500000E-01  2.58352018E-01  2.22667423E-04
  1.45000000E-01  2.52380041E-01  3.63717305E-04  1.45000000E-01  2.54127530E-01  2.45508256E-04  1.45000000E-01  2.54944735E-01  3.20657442E-04  1.45000000E-01  2.55928007E-01  2.11377614E-04
  1.59500000E-01  2.49674808E-01  3.60221192E-04  1.59500000E-01  2.51397745E-01  2.39522481E-04  1.59500000E-01  2.52294888E-01  3.30440503E-04  1.59500000E-01  2.53211919E-01  2.29031221E-04
  1.74000000E-01  2.46814288E-01  3.57648996E-04  1.74000000E-01  2.48516858E-01  2.39945782E-04  1.74000000E-01  2.49330337E-01  3.16721834E-04  1.74000000E-01  2.50245682E-01  2.16176339E-04
  1.88500000E-01  2.43643994E-01  3.51838573E-04  1.88500000E-01  2.45353238E-01  2.35799004E-04  1.88500000E-01  2.46232747E-01  3.15369701E-04  1.88500000E-01  2.47067820E-01  2.15360916E-04
  2.03000000E-01  2.40318628E-01  3.44658764E-04  2.03000000E-01  2.41995463E-01  2.33271010E-04  2.03000000E-01  2.42804597E-01  3.08293638E-04  2.03000000E-01  2.43727557E-01  2.13138321E-04
  2.17500000E-01  2.36808736E-01  3.42259595E-04  2.17500000E-01  2.38437738E-01  2.30716589E-04  2.17500000E-01  2.39220645E-01  3.09381145E-04  2.17500000E-01  2.40193660E-01  2.11306049E-04
  2.32000000E-01  2.33060847E-01  3.37098951E-04  2.32000000E-01  2.34688483E-01  2.23550384E-04  2.32000000E-01  2.35491761E-01  3.04488880E-04  2.32000000E-01  2.36360472E-01  2.01454073E-04
  2.46500000E-01  2.29149867E-01  3.31440911E-04  2.46500000E-01  2.30740297E-01  2.22213622E-04  2.46500000E-01  2.31542852E-01  3.02316026E-04  2.46500000E-01  2.32388595E-01  2.12718749E-04
  2.61000000E-01  2.25082293E-01  3.27249909E-04  2.61000000E-01  2.26635467E-01  2.17519606E-04  2.61000000E-01  2.27433860E-01  2.98349724E-04  2.61000000E-01  2.28291610E-01  2.05945391E-04
  2.75500000E-01  2.20821634E-01  3.18652422E-04  2.75500000E-01  2.22350775E-01  2.15188447E-04  2.75500000E-01  2.23174149E-01  2.97560932E-04  2.75500000E-01  2.23996155E-01  2.07773220E-04
  2.90000000E-01  2.16408811E-01  3.16242987E-04  2.90000000E-01  2.17905119E-01  2.11538660E-04  2.90000000E-01  2.18687125E-01  2.87983933E-04  2.90000000E-01  2.19563175E-01  2.09692481E-04
  3.04500000E-01  2.11858165E-01  3.08786650E-04  3.04500000E-01  2.13302089E-01  2.05008519E-04  3.04500000E-01  2.14094066E-01  2.80470217E-04  3.04500000E-01  2.14845229E-01  1.97925021E-04
