# PIMCID: 70e3a439-024d-4062-bf5b-0640e6b539fb
#              K               V           V_ext           V_int               E            E_mu             K/N             V/N             E/N               N             N^2         density        diagonal
  9.24942114E+02 -2.74743515E+03 -2.61680041E+03 -1.29321490E+02 -1.82249303E+03 -1.60649303E+03  3.08314038E+01 -9.15811716E+01 -6.07497678E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  7.37992648E-01
  9.25055304E+02 -2.74747466E+03 -2.61663260E+03 -1.29399967E+02 -1.82241935E+03 -1.60641935E+03  3.08351768E+01 -9.15824885E+01 -6.07473117E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  8.54091444E-01
  9.32341059E+02 -2.75519924E+03 -2.62473625E+03 -1.29091586E+02 -1.82285818E+03 -1.60615453E+03  3.09729903E+01 -9.15426935E+01 -6.05697033E+01  3.00977291E+01  9.05961475E+02  1.13916822E-02  8.12834158E-01
  9.24851538E+02 -2.74766027E+03 -2.61680224E+03 -1.29519057E+02 -1.82280874E+03 -1.60680874E+03  3.08283846E+01 -9.15886758E+01 -6.07602912E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  8.22820456E-01
  9.23948455E+02 -2.74754422E+03 -2.61674017E+03 -1.29473131E+02 -1.82359577E+03 -1.60759577E+03  3.07982818E+01 -9.15848074E+01 -6.07865256E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  6.87630483E-01
  9.24791241E+02 -2.74734184E+03 -2.61667654E+03 -1.29364294E+02 -1.82255060E+03 -1.60655060E+03  3.08263747E+01 -9.15780613E+01 -6.07516866E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  6.86915060E-01
  9.23893795E+02 -2.74758222E+03 -2.61674663E+03 -1.29397238E+02 -1.82368843E+03 -1.60768843E+03  3.07964598E+01 -9.15860740E+01 -6.07896142E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  7.52356922E-01
  9.24502439E+02 -2.74740758E+03 -2.61670978E+03 -1.29342755E+02 -1.82290514E+03 -1.60690514E+03  3.08167480E+01 -9.15802526E+01 -6.07635047E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  8.16294172E-01
  9.23384976E+02 -2.74723118E+03 -2.61659311E+03 -1.29310802E+02 -1.82384620E+03 -1.60784620E+03  3.07794992E+01 -9.15743727E+01 -6.07948735E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  8.80376436E-01
  9.23571616E+02 -2.74743414E+03 -2.61671862E+03 -1.29423445E+02 -1.82386252E+03 -1.60786252E+03  3.07857205E+01 -9.15811380E+01 -6.07954175E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  9.99660813E-01
  9.24384657E+02 -2.74751708E+03 -2.61677238E+03 -1.29402320E+02 -1.82313242E+03 -1.60713242E+03  3.08128219E+01 -9.15839027E+01 -6.07710807E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  8.67021308E-01
  9.80485957E+02 -2.80896013E+03 -2.67894811E+03 -1.28463081E+02 -1.82847417E+03 -1.60708109E+03  3.18782869E+01 -9.13531188E+01 -5.94748319E+01  3.07490401E+01  9.45691444E+02  1.16381967E-02  6.85884688E-01
  9.25166344E+02 -2.74759800E+03 -2.61680930E+03 -1.29387763E+02 -1.82243165E+03 -1.60643165E+03  3.08388781E+01 -9.15865999E+01 -6.07477218E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  6.87336111E-01
  9.24635579E+02 -2.74718001E+03 -2.61652653E+03 -1.29304164E+02 -1.82254444E+03 -1.60654444E+03  3.08211860E+01 -9.15726671E+01 -6.07514812E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  7.65411837E-01
  9.59651541E+02 -2.78523536E+03 -2.65501852E+03 -1.28753144E+02 -1.82558382E+03 -1.60624965E+03  3.14908692E+01 -9.14324129E+01 -5.99415437E+01  3.04630791E+01  9.28247828E+02  1.15299634E-02  6.86336587E-01
  9.24618718E+02 -2.74695361E+03 -2.61648448E+03 -1.29117832E+02 -1.82233490E+03 -1.60633490E+03  3.08206239E+01 -9.15651204E+01 -6.07444965E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  1.00000000E+00
  9.24607679E+02 -2.74735709E+03 -2.61678396E+03 -1.29263011E+02 -1.82274941E+03 -1.60674941E+03  3.08202560E+01 -9.15785696E+01 -6.07583137E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  6.96902519E-01
  9.24764695E+02 -2.74689862E+03 -2.61642776E+03 -1.29145621E+02 -1.82213393E+03 -1.60613393E+03  3.08254898E+01 -9.15632873E+01 -6.07377975E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  9.84540282E-01
  9.24238583E+02 -2.74762079E+03 -2.61686917E+03 -1.29408270E+02 -1.82338221E+03 -1.60738221E+03  3.08079528E+01 -9.15873598E+01 -6.07794070E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  6.87076153E-01
  9.25163062E+02 -2.74719620E+03 -2.61655801E+03 -1.29377494E+02 -1.82203313E+03 -1.60603313E+03  3.08387687E+01 -9.15732065E+01 -6.07344378E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  9.90502923E-01
  9.24347386E+02 -2.74756169E+03 -2.61679094E+03 -1.29412329E+02 -1.82321431E+03 -1.60721431E+03  3.08115795E+01 -9.15853898E+01 -6.07738103E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  6.86845002E-01
  9.25242750E+02 -2.74749263E+03 -2.61670956E+03 -1.29524717E+02 -1.82224989E+03 -1.60624989E+03  3.08414250E+01 -9.15830878E+01 -6.07416628E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  9.60464023E-01
