# PIMCID: da03fbc4-8ec4-4b18-8380-d712af500267
#              K               V           V_ext           V_int               E            E_mu             K/N             V/N             E/N               N             N^2         density        diagonal
  9.25854732E+02 -2.74721916E+03 -2.61666005E+03 -1.29251184E+02 -1.82136443E+03 -1.60536443E+03  3.08618244E+01 -9.15739720E+01 -6.07121476E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  7.48291681E-01
  9.38186868E+02 -2.76002960E+03 -2.62986719E+03 -1.28762653E+02 -1.82184274E+03 -1.60469546E+03  3.11012373E+01 -9.15162157E+01 -6.04149784E+01  3.01593441E+01  9.09719993E+02  1.14150028E-02  7.89064593E-01
  9.44722562E+02 -2.76816273E+03 -2.63781856E+03 -1.28863937E+02 -1.82344017E+03 -1.60559099E+03  3.12151624E+01 -9.14906705E+01 -6.02755081E+01  3.02568304E+01  9.15666656E+02  1.14519004E-02  6.98358981E-01
  9.61352579E+02 -2.78691235E+03 -2.65694948E+03 -1.28476124E+02 -1.82555977E+03 -1.60606872E+03  3.15234264E+01 -9.14220951E+01 -5.98986688E+01  3.04848682E+01  9.29576960E+02  1.15382104E-02  6.97900156E-01
  9.34008951E+02 -2.75658809E+03 -2.62623132E+03 -1.28976949E+02 -1.82257913E+03 -1.60574680E+03  3.10092205E+01 -9.15346304E+01 -6.05254099E+01  3.01156021E+01  9.07051728E+02  1.13984469E-02  6.98627457E-01
  9.48644194E+02 -2.77290749E+03 -2.64271828E+03 -1.28777751E+02 -1.82426329E+03 -1.60599484E+03  3.12829647E+01 -9.14719094E+01 -6.01889447E+01  3.03150628E+01  9.19218831E+02  1.14739408E-02  6.98260180E-01
  9.55082194E+02 -2.77965351E+03 -2.64943563E+03 -1.28758687E+02 -1.82457131E+03 -1.60573319E+03  3.14128175E+01 -9.14558095E+01 -6.00429920E+01  3.03941833E+01  9.24045180E+02  1.15038871E-02  6.98502432E-01
  9.46543904E+02 -2.76904010E+03 -2.63882235E+03 -1.28750091E+02 -1.82249620E+03 -1.60457167E+03  3.12636901E+01 -9.14882947E+01 -6.02246046E+01  3.02672963E+01  9.16305076E+02  1.14558616E-02  7.59820063E-01
  9.37656479E+02 -2.75968334E+03 -2.62930691E+03 -1.29005339E+02 -1.82202686E+03 -1.60494999E+03  3.10942353E+01 -9.15343742E+01 -6.04401389E+01  3.01495640E+01  9.09123406E+02  1.14113012E-02  7.20855062E-01
  9.58443271E+02 -2.78253038E+03 -2.65235723E+03 -1.28597193E+02 -1.82408711E+03 -1.60499031E+03  3.14852936E+01 -9.14425308E+01 -5.99572373E+01  3.04301110E+01  9.26236772E+02  1.15174853E-02  6.98779435E-01
  9.39653098E+02 -2.76206051E+03 -2.63166649E+03 -1.28998317E+02 -1.82240742E+03 -1.60511504E+03  3.11281615E+01 -9.15226035E+01 -6.03944421E+01  3.01794970E+01  9.10949318E+02  1.14226305E-02  6.98759618E-01
  9.68187888E+02 -2.79328757E+03 -2.66348860E+03 -1.28247328E+02 -1.82509968E+03 -1.60501810E+03  3.16632905E+01 -9.13853430E+01 -5.97220525E+01  3.05668861E+01  9.34580052E+02  1.15692533E-02  8.52613918E-01
  9.57490104E+02 -2.78188125E+03 -2.65173643E+03 -1.28632439E+02 -1.82439114E+03 -1.60535902E+03  3.14631049E+01 -9.14481499E+01 -5.99850450E+01  3.04211279E+01  9.25688802E+02  1.15140853E-02  6.98083672E-01
  9.68413645E+02 -2.79396879E+03 -2.66404607E+03 -1.28417576E+02 -1.82555515E+03 -1.60544717E+03  3.16667257E+01 -9.13965472E+01 -5.97298215E+01  3.05705524E+01  9.34803699E+02  1.15706410E-02  6.97898878E-01
  9.58477002E+02 -2.78243097E+03 -2.65231813E+03 -1.28590060E+02 -1.82395397E+03 -1.60486177E+03  3.14866061E+01 -9.14410812E+01 -5.99544751E+01  3.04294724E+01  9.26197818E+02  1.15172436E-02  6.97928078E-01
  9.45092572E+02 -2.76897085E+03 -2.63872199E+03 -1.28812705E+02 -1.82387827E+03 -1.60597706E+03  3.12190874E+01 -9.14956229E+01 -6.02765354E+01  3.02640575E+01  9.16107510E+02  1.14546358E-02  6.98776318E-01
  9.57653540E+02 -2.78249135E+03 -2.65237478E+03 -1.28603853E+02 -1.82483781E+03 -1.60574488E+03  3.14602329E+01 -9.14429619E+01 -5.99827290E+01  3.04295738E+01  9.26204004E+02  1.15172820E-02  6.98362900E-01
  9.82658011E+02 -2.80968478E+03 -2.67998809E+03 -1.28161164E+02 -1.82702677E+03 -1.60553381E+03  3.19335201E+01 -9.13354025E+01 -5.94018825E+01  3.07629103E+01  9.46563056E+02  1.16434465E-02  6.97238779E-01
  9.68083572E+02 -2.79322773E+03 -2.66309853E+03 -1.28545127E+02 -1.82514416E+03 -1.60511177E+03  3.16669182E+01 -9.14037348E+01 -5.97368166E+01  3.05600540E+01  9.34163295E+02  1.15666674E-02  6.97880926E-01
  9.66056223E+02 -2.79186231E+03 -2.66177676E+03 -1.28565496E+02 -1.82580609E+03 -1.60589212E+03  3.16167476E+01 -9.14082377E+01 -5.97914901E+01  3.05436066E+01  9.33160004E+02  1.15604423E-02  6.98637123E-01
