#              T               K              ΔK               V              ΔV           V_ext          ΔV_ext           V_int          ΔV_int               E              ΔE            E_mu           ΔE_mu             K/N            ΔK/N             V/N            ΔV/N             E/N            ΔE/N               N              ΔN             N^2            ΔN^2         density        Δdensity        diagonal       Δdiagonal
  5.00000000E-01  9.27873947E+02  2.24816332E+00 -2.75162724E+03  2.45594147E+00 -2.62093689E+03  2.48632555E+00 -1.29345876E+02  4.18078902E-02 -1.82375329E+03  2.55610191E-01 -1.60739457E+03  1.42512588E-01  3.08756142E+01  4.28028036E-02 -9.15693357E+01  9.50306850E-03 -6.06937215E+01  5.22366207E-02  3.00498219E+01  3.00248547E-02  9.03039138E+02  1.83151613E+00  1.13735498E-02  1.13641013E-05  6.86618358E-01  1.19811701E-04
  1.00000000E+00  9.31821935E+02  2.71005040E+00 -2.75538143E+03  3.00397475E+00 -2.62478115E+03  3.03673499E+00 -1.29237799E+02  4.69628324E-02 -1.82355949E+03  3.09123825E-01 -1.60685959E+03  9.70475129E-02  3.09563451E+01  5.11219290E-02 -9.15502958E+01  1.11327026E-02 -6.05939507E+01  6.22064246E-02  3.00972081E+01  3.65564115E-02  9.05929697E+02  2.22994112E+00  1.13914850E-02  1.38362291E-05  7.97814404E-01  1.53814162E-02
  1.50000000E+00  9.43193851E+02  3.16382433E+00 -2.76723614E+03  3.51608172E+00 -2.63684024E+03  3.55850255E+00 -1.28977670E+02  5.59878561E-02 -1.82404229E+03  3.62903038E-01 -1.60629486E+03  9.39615629E-02  3.11790948E+01  5.94295075E-02 -9.15028492E+01  1.32892818E-02 -6.03237544E+01  7.26825817E-02  3.02426985E+01  4.28858548E-02  9.14804608E+02  2.61603716E+00  1.14465516E-02  1.62318591E-05  7.49861030E-01  8.99234368E-03
  2.00000000E+00  9.54713587E+02  2.30254381E+00 -2.77905302E+03  2.54837597E+00 -2.64892466E+03  2.57965181E+00 -1.28648436E+02  4.09420665E-02 -1.82433943E+03  2.57175567E-01 -1.60554163E+03  7.58276913E-02  3.14059184E+01  4.33502319E-02 -9.14529752E+01  9.63128700E-03 -6.00470568E+01  5.29513207E-02  3.03885837E+01  3.10811705E-02  9.23704143E+02  1.89608757E+00  1.15017677E-02  1.17639065E-05  7.19783940E-01  6.30578580E-03
