# PIMCID: 90c3473b-d754-47ac-8e97-3e968a3d4b81
#              K               V           V_ext           V_int               E            E_mu             K/N             V/N             E/N               N             N^2         density        diagonal
  9.24775917E+02 -2.74743376E+03 -2.61680328E+03 -1.29319949E+02 -1.82265784E+03 -1.60665784E+03  3.08258639E+01 -9.15811253E+01 -6.07552614E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  6.97976625E-01
  9.25883180E+02 -2.74707509E+03 -2.61648485E+03 -1.29268736E+02 -1.82119191E+03 -1.60519191E+03  3.08627727E+01 -9.15691697E+01 -6.07063970E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  8.52138910E-01
  9.26764960E+02 -2.74901223E+03 -2.61847259E+03 -1.29244331E+02 -1.82224727E+03 -1.60608997E+03  3.08687851E+01 -9.15672726E+01 -6.06984875E+01  3.00218471E+01  9.01332671E+02  1.13629616E-02  7.95951829E-01
  9.48733404E+02 -2.77303767E+03 -2.64265946E+03 -1.28934337E+02 -1.82430426E+03 -1.60606708E+03  3.12906042E+01 -9.14891840E+01 -6.01985798E+01  3.03107191E+01  9.18953867E+02  1.14722967E-02  6.97807008E-01
  9.46155367E+02 -2.77039785E+03 -2.64011059E+03 -1.28912365E+02 -1.82424249E+03 -1.60621994E+03  3.12368050E+01 -9.14920504E+01 -6.02552455E+01  3.02809085E+01  9.17135421E+02  1.14610137E-02  6.97647888E-01
  9.82490490E+02 -2.81023818E+03 -2.68038312E+03 -1.28327205E+02 -1.82774769E+03 -1.60623511E+03  3.19266892E+01 -9.13452898E+01 -5.94186006E+01  3.07656357E+01  9.46703780E+02  1.16444780E-02  6.96886788E-01
  9.25257439E+02 -2.74729944E+03 -2.61666196E+03 -1.29244107E+02 -1.82204200E+03 -1.60604200E+03  3.08419146E+01 -9.15766478E+01 -6.07347332E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  7.95483202E-01
  9.25092824E+02 -2.74703776E+03 -2.61643853E+03 -1.29265949E+02 -1.82194493E+03 -1.60594493E+03  3.08364275E+01 -9.15679252E+01 -6.07314977E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  8.78859141E-01
  9.25300258E+02 -2.74807927E+03 -2.61751140E+03 -1.29180562E+02 -1.82277901E+03 -1.60670330E+03  3.08320769E+01 -9.15706729E+01 -6.07385960E+01  3.00105143E+01  9.00641372E+02  1.13586723E-02  7.72291286E-01
  9.98013692E+02 -2.82929963E+03 -2.69970927E+03 -1.27954165E+02 -1.83128594E+03 -1.60808594E+03  3.21939901E+01 -9.12677301E+01 -5.90737400E+01  3.10000000E+01  9.61000000E+02  1.17331825E-02  6.86536742E-01
  9.74434554E+02 -2.80113371E+03 -2.67112043E+03 -1.28420126E+02 -1.82669915E+03 -1.60597559E+03  3.17760745E+01 -9.13753405E+01 -5.95992659E+01  3.06560500E+01  9.40019047E+02  1.16030009E-02  8.54056052E-01
  9.25217892E+02 -2.74749935E+03 -2.61675777E+03 -1.29442016E+02 -1.82228146E+03 -1.60628146E+03  3.08405964E+01 -9.15833118E+01 -6.07427154E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  9.00400177E-01
  9.38398225E+02 -2.76256148E+03 -2.63203977E+03 -1.29130101E+02 -1.82416326E+03 -1.60681894E+03  3.10795482E+01 -9.15173726E+01 -6.04378245E+01  3.01867107E+01  9.11389351E+02  1.14253608E-02  7.50033063E-01
  9.50601373E+02 -2.77515270E+03 -2.64479808E+03 -1.28874837E+02 -1.82455133E+03 -1.60611071E+03  3.13223732E+01 -9.14737092E+01 -6.01513360E+01  3.03389741E+01  9.20677421E+02  1.14829909E-02  7.91258562E-01
  9.25684616E+02 -2.74763514E+03 -2.61696984E+03 -1.29316666E+02 -1.82195052E+03 -1.60595052E+03  3.08561539E+01 -9.15878379E+01 -6.07316841E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  6.98695387E-01
  9.45493479E+02 -2.76975769E+03 -2.63928588E+03 -1.29051785E+02 -1.82426421E+03 -1.60630420E+03  3.12239222E+01 -9.14970338E+01 -6.02731116E+01  3.02722229E+01  9.16605595E+02  1.14577263E-02  6.97720682E-01
  9.26530137E+02 -2.74750568E+03 -2.61688552E+03 -1.29284196E+02 -1.82097555E+03 -1.60497550E+03  3.08843316E+01 -9.15835043E+01 -6.06991727E+01  3.00000061E+01  9.00000372E+02  1.13546950E-02  7.79066332E-01
  9.25382383E+02 -2.74726395E+03 -2.61665165E+03 -1.29259889E+02 -1.82188157E+03 -1.60588157E+03  3.08460794E+01 -9.15754651E+01 -6.07293856E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  6.98189662E-01
  9.69777270E+02 -2.79706074E+03 -2.66708800E+03 -1.28457293E+02 -1.82728347E+03 -1.60689917E+03  3.16721696E+01 -9.13828964E+01 -5.97107268E+01  3.06089311E+01  9.37144798E+02  1.15851669E-02  6.97105696E-01
  9.63025385E+02 -2.78929149E+03 -2.65919542E+03 -1.28545313E+02 -1.82626610E+03 -1.60657829E+03  3.15502340E+01 -9.14181280E+01 -5.98678940E+01  3.05121955E+01  9.31243923E+02  1.15485535E-02  7.90951432E-01
  9.65885640E+02 -2.79246018E+03 -2.66235825E+03 -1.28544134E+02 -1.82657454E+03 -1.60661454E+03  3.16055374E+01 -9.14087533E+01 -5.98032159E+01  3.05500003E+01  9.33550018E+02  1.15628622E-02  6.96807324E-01
  9.57599212E+02 -2.78165287E+03 -2.65141691E+03 -1.28768167E+02 -1.82405366E+03 -1.60505395E+03  3.14711306E+01 -9.14542026E+01 -5.99830720E+01  3.04166256E+01  9.25414163E+02  1.15123812E-02  7.64597924E-01
  9.25509856E+02 -2.74736927E+03 -2.61672151E+03 -1.29200068E+02 -1.82185941E+03 -1.60585941E+03  3.08503285E+01 -9.15789755E+01 -6.07286470E+01  3.00000000E+01  9.00000000E+02  1.13546927E-02  7.45657411E-01
