#                   T = 2.00                    
#          r [Å]          V1d(r)         ΔV1d(r)
  0.00000000E+00 -4.36475928E+01  1.27843772E-01
  5.00000000E-01 -4.37459984E+01  1.32498378E-01
  1.00000000E+00 -4.38364856E+01  1.25852921E-01
  1.50000000E+00 -4.39327721E+01  1.27132898E-01
  2.00000000E+00 -4.40200435E+01  1.21548002E-01
  2.50000000E+00 -4.39327733E+01  1.26818992E-01
  3.00000000E+00 -4.38139847E+01  1.18325370E-01
  3.50000000E+00 -4.36509173E+01  1.21755036E-01
  4.00000000E+00 -4.37011373E+01  1.30845532E-01
  4.50000000E+00 -4.38696864E+01  1.39639900E-01
  5.00000000E+00 -4.40161777E+01  1.29041022E-01
  5.50000000E+00 -4.40393466E+01  1.23107494E-01
  6.00000000E+00 -4.38921943E+01  1.33669823E-01
  6.50000000E+00 -4.37220410E+01  1.36567325E-01
  7.00000000E+00 -4.36239799E+01  1.18910200E-01
  7.50000000E+00 -4.37113193E+01  1.27116846E-01
  8.00000000E+00 -4.37583472E+01  1.44067510E-01
  8.50000000E+00 -4.39573803E+01  1.26736145E-01
  9.00000000E+00 -4.40694456E+01  1.28168658E-01
  9.50000000E+00 -4.39865091E+01  1.37495659E-01
  1.00000000E+01 -4.39349162E+01  1.39708218E-01
  1.05000000E+01 -4.38379539E+01  1.24569681E-01
  1.10000000E+01 -4.37443860E+01  1.33402390E-01
  1.15000000E+01 -4.37241615E+01  1.40408165E-01
  1.20000000E+01 -4.38385140E+01  1.34851431E-01
  1.25000000E+01 -4.39968138E+01  1.24880744E-01
  1.30000000E+01 -4.39768410E+01  1.44031966E-01
  1.35000000E+01 -4.40881782E+01  1.35782878E-01
  1.40000000E+01 -4.41229674E+01  1.30305002E-01
  1.45000000E+01 -4.39440481E+01  1.44733635E-01
  1.50000000E+01 -4.37694805E+01  1.45610064E-01
  1.55000000E+01 -4.37117503E+01  1.25370320E-01
  1.60000000E+01 -4.38025210E+01  1.31554771E-01
  1.65000000E+01 -4.39281083E+01  1.41198058E-01
  1.70000000E+01 -4.40782899E+01  1.23021443E-01
  1.75000000E+01 -4.40521132E+01  1.33792317E-01
  1.80000000E+01 -4.39577771E+01  1.49753536E-01
  1.85000000E+01 -4.38207075E+01  1.38918598E-01
  1.90000000E+01 -4.36976313E+01  1.28095495E-01
  1.95000000E+01 -4.36911972E+01  1.39812525E-01
  2.00000000E+01 -4.39221422E+01  1.37302528E-01
  2.05000000E+01 -4.39945391E+01  1.18768952E-01
  2.10000000E+01 -4.39690495E+01  1.31061067E-01
  2.15000000E+01 -4.38494381E+01  1.36954902E-01
  2.20000000E+01 -4.36126195E+01  1.38887921E-01
  2.25000000E+01 -4.37287081E+01  1.28931401E-01
  2.30000000E+01 -4.37360947E+01  1.33330434E-01
  2.35000000E+01 -4.39346104E+01  1.34446531E-01
  2.40000000E+01 -4.40374842E+01  1.29302044E-01
  2.45000000E+01 -4.38552086E+01  1.30740561E-01
  2.50000000E+01 -4.36777851E+01  1.29435740E-01
  2.55000000E+01 -4.35215237E+01  1.27138746E-01
  2.60000000E+01 -4.35839770E+01  1.23940600E-01
  2.65000000E+01 -4.37330250E+01  1.33993096E-01
  2.70000000E+01 -4.40802752E+01  1.23829666E-01
  2.75000000E+01 -4.41419830E+01  1.32012512E-01
  2.80000000E+01 -4.38231188E+01  1.33667079E-01
  2.85000000E+01 -4.34594251E+01  1.27721120E-01
  2.90000000E+01 -4.33829256E+01  1.22319859E-01
  2.95000000E+01 -4.35206867E+01  1.31174295E-01
  3.00000000E+01 -4.39379307E+01  1.38990597E-01
  3.05000000E+01 -4.42666259E+01  1.06888426E-01
  3.10000000E+01 -4.42252272E+01  1.08466307E-01
  3.15000000E+01 -4.36700298E+01  1.28883039E-01
  3.20000000E+01 -4.29123596E+01  1.33353113E-01
  3.25000000E+01 -4.27604976E+01  1.14972503E-01
  3.30000000E+01 -4.32325434E+01  1.13862004E-01
  3.35000000E+01 -4.40111179E+01  1.23397775E-01
  3.40000000E+01 -4.46451037E+01  9.81058931E-02
  3.45000000E+01 -4.45605870E+01  9.39040544E-02
  3.50000000E+01 -4.36661758E+01  1.21001767E-01
  3.55000000E+01 -4.25813738E+01  1.12599460E-01
  3.60000000E+01 -4.21197723E+01  1.03413895E-01
  3.65000000E+01 -4.26804259E+01  1.17757283E-01
  3.70000000E+01 -4.41354882E+01  1.00949013E-01
  3.75000000E+01 -4.51810922E+01  7.37546796E-02
