# PIMCID: 90c3473b-d754-47ac-8e97-3e968a3d4b81
#              K               V               E            E_mu             K/N             V/N             E/N               N             N^2         density
  9.24775917E+02 -2.74567789E+03 -1.82090198E+03 -1.60490198E+03  3.08258639E+01 -9.15225964E+01 -6.06967325E+01  3.00000000E+01  9.00000000E+02  3.11813766E-02
  9.25883180E+02 -2.74530825E+03 -1.81942507E+03 -1.60342507E+03  3.08627727E+01 -9.15102750E+01 -6.06475024E+01  3.00000000E+01  9.00000000E+02  3.11813766E-02
  9.25227963E+02 -2.74545309E+03 -1.82022513E+03 -1.60422513E+03  3.08409321E+01 -9.15151031E+01 -6.06741710E+01  3.00000000E+01  9.00000000E+02  3.11813766E-02
  9.25939124E+02 -2.74570613E+03 -1.81976701E+03 -1.60376701E+03  3.08646375E+01 -9.15235378E+01 -6.06589003E+01  3.00000000E+01  9.00000000E+02  3.11813766E-02
  9.25568772E+02 -2.74571406E+03 -1.82014528E+03 -1.60414528E+03  3.08522924E+01 -9.15238019E+01 -6.06715095E+01  3.00000000E+01  9.00000000E+02  3.11813766E-02
  9.26363969E+02 -2.74607834E+03 -1.81971437E+03 -1.60371437E+03  3.08787990E+01 -9.15359446E+01 -6.06571456E+01  3.00000000E+01  9.00000000E+02  3.11813766E-02
  9.25257439E+02 -2.74546073E+03 -1.82020329E+03 -1.60420329E+03  3.08419146E+01 -9.15153577E+01 -6.06734431E+01  3.00000000E+01  9.00000000E+02  3.11813766E-02
  9.25092824E+02 -2.74525915E+03 -1.82016632E+03 -1.60416632E+03  3.08364275E+01 -9.15086383E+01 -6.06722108E+01  3.00000000E+01  9.00000000E+02  3.11813766E-02
  9.24543502E+02 -2.74541064E+03 -1.82086714E+03 -1.60486714E+03  3.08181167E+01 -9.15136879E+01 -6.06955712E+01  3.00000000E+01  9.00000000E+02  3.11813766E-02
  9.24543502E+02 -2.74541064E+03 -1.82086714E+03 -1.60486714E+03  3.08181167E+01 -9.15136879E+01 -6.06955712E+01  3.00000000E+01  9.00000000E+02  3.11813766E-02
  9.26618055E+02 -2.74581116E+03 -1.81919310E+03 -1.60319310E+03  3.08872685E+01 -9.15270387E+01 -6.06397702E+01  3.00000000E+01  9.00000000E+02  3.11813766E-02
  9.25217892E+02 -2.74575445E+03 -1.82053656E+03 -1.60453656E+03  3.08405964E+01 -9.15251483E+01 -6.06845519E+01  3.00000000E+01  9.00000000E+02  3.11813766E-02
  9.24718112E+02 -2.74543325E+03 -1.82071514E+03 -1.60471514E+03  3.08239371E+01 -9.15144416E+01 -6.06905045E+01  3.00000000E+01  9.00000000E+02  3.11813766E-02
  9.25310036E+02 -2.74534733E+03 -1.82003730E+03 -1.60403730E+03  3.08436679E+01 -9.15115778E+01 -6.06679099E+01  3.00000000E+01  9.00000000E+02  3.11813766E-02
  9.25730732E+02 -2.74584942E+03 -1.82011868E+03 -1.60411868E+03  3.08576911E+01 -9.15283139E+01 -6.06706228E+01  3.00000000E+01  9.00000000E+02  3.11813766E-02
  9.25344110E+02 -2.74562398E+03 -1.82027987E+03 -1.60427987E+03  3.08448037E+01 -9.15207993E+01 -6.06759956E+01  3.00000000E+01  9.00000000E+02  3.11813766E-02
  9.26515463E+02 -2.74569898E+03 -1.81918352E+03 -1.60318352E+03  3.08838488E+01 -9.15232994E+01 -6.06394506E+01  3.00000000E+01  9.00000000E+02  3.11813766E-02
  9.25382383E+02 -2.74546620E+03 -1.82008382E+03 -1.60408382E+03  3.08460794E+01 -9.15155401E+01 -6.06694606E+01  3.00000000E+01  9.00000000E+02  3.11813766E-02
  9.25156437E+02 -2.74523082E+03 -1.82007439E+03 -1.60407439E+03  3.08385479E+01 -9.15076941E+01 -6.06691462E+01  3.00000000E+01  9.00000000E+02  3.11813766E-02
  9.24265327E+02 -2.74526663E+03 -1.82100130E+03 -1.60500130E+03  3.08088442E+01 -9.15088875E+01 -6.07000433E+01  3.00000000E+01  9.00000000E+02  3.11813766E-02
  9.25156753E+02 -2.74560949E+03 -1.82045274E+03 -1.60445274E+03  3.08385584E+01 -9.15203163E+01 -6.06817579E+01  3.00000000E+01  9.00000000E+02  3.11813766E-02
  9.25948791E+02 -2.74571265E+03 -1.81976386E+03 -1.60376386E+03  3.08649597E+01 -9.15237551E+01 -6.06587954E+01  3.00000000E+01  9.00000000E+02  3.11813766E-02
  9.25509856E+02 -2.74547624E+03 -1.81996639E+03 -1.60396639E+03  3.08503285E+01 -9.15158748E+01 -6.06655463E+01  3.00000000E+01  9.00000000E+02  3.11813766E-02
  9.25278023E+02 -2.74525089E+03 -1.81997286E+03 -1.60397286E+03  3.08426008E+01 -9.15083629E+01 -6.06657621E+01  3.00000000E+01  9.00000000E+02  3.11813766E-02
  9.24267415E+02 -2.74555340E+03 -1.82128599E+03 -1.60528599E+03  3.08089138E+01 -9.15184467E+01 -6.07095328E+01  3.00000000E+01  9.00000000E+02  3.11813766E-02
  9.26572065E+02 -2.74555608E+03 -1.81898402E+03 -1.60298402E+03  3.08857355E+01 -9.15185361E+01 -6.06328006E+01  3.00000000E+01  9.00000000E+02  3.11813766E-02
  9.25554012E+02 -2.74551477E+03 -1.81996076E+03 -1.60396076E+03  3.08518004E+01 -9.15171591E+01 -6.06653587E+01  3.00000000E+01  9.00000000E+02  3.11813766E-02
  9.25539453E+02 -2.74554642E+03 -1.82000697E+03 -1.60400697E+03  3.08513151E+01 -9.15182140E+01 -6.06668988E+01  3.00000000E+01  9.00000000E+02  3.11813766E-02
  9.25231094E+02 -2.74543378E+03 -1.82020269E+03 -1.60420269E+03  3.08410365E+01 -9.15144595E+01 -6.06734230E+01  3.00000000E+01  9.00000000E+02  3.11813766E-02
  9.24586541E+02 -2.74547460E+03 -1.82088806E+03 -1.60488806E+03  3.08195514E+01 -9.15158201E+01 -6.06962687E+01  3.00000000E+01  9.00000000E+02  3.11813766E-02
  9.25096626E+02 -2.74572908E+03 -1.82063246E+03 -1.60463246E+03  3.08365542E+01 -9.15243028E+01 -6.06877486E+01  3.00000000E+01  9.00000000E+02  3.11813766E-02
  9.24994259E+02 -2.74519402E+03 -1.82019977E+03 -1.60419977E+03  3.08331420E+01 -9.15064675E+01 -6.06733255E+01  3.00000000E+01  9.00000000E+02  3.11813766E-02
  9.24886964E+02 -2.74558082E+03 -1.82069386E+03 -1.60469386E+03  3.08295655E+01 -9.15193607E+01 -6.06897953E+01  3.00000000E+01  9.00000000E+02  3.11813766E-02
