#              T               K              ΔK               V              ΔV               E              ΔE            E_mu           ΔE_mu             K/N            ΔK/N             V/N            ΔV/N             E/N            ΔE/N               N              ΔN             N^2            ΔN^2         density        Δdensity
  5.00000000E-01  9.24146110E+02  1.48208216E-01 -2.74577930E+03  1.94329099E-02 -1.82163319E+03  1.48959624E-01 -1.60563319E+03  1.48959624E-01  3.08048703E+01  4.94027394E-03 -9.15259766E+01  6.47766801E-04 -6.07211063E+01  4.96532012E-03  3.00000000E+01  0.00000000E+00  9.00000000E+02  0.00000000E+00  3.11813766E-02  1.03438944E-18
  1.00000000E+00  9.24623066E+02  9.50455812E-02 -2.74563148E+03  3.07543000E-02 -1.82100841E+03  9.53380897E-02 -1.60500841E+03  9.53380897E-02  3.08207689E+01  3.16818679E-03 -9.15210494E+01  1.02514810E-03 -6.07002805E+01  3.17793940E-03  3.00000000E+01  0.00000000E+00  9.00000000E+02  0.00000000E+00  3.11813766E-02  5.11542130E-19
  1.50000000E+00  9.25264978E+02  8.27837853E-02 -2.74553288E+03  2.52057700E-02 -1.82026790E+03  8.26309760E-02 -1.60426790E+03  8.26309760E-02  3.08421659E+01  2.75946105E-03 -9.15177627E+01  8.40188781E-04 -6.06755968E+01  2.75436239E-03  3.00000000E+01  0.00000000E+00  9.00000000E+02  0.00000000E+00  3.11813766E-02  2.02428382E-18
  2.00000000E+00  9.25934892E+02  1.10436782E-01 -2.74537629E+03  2.56326157E-02 -1.81944139E+03  1.11313986E-01 -1.60344139E+03  1.11313986E-01  3.08644964E+01  3.68122551E-03 -9.15125429E+01  8.54417984E-04 -6.06480464E+01  3.71046500E-03  3.00000000E+01  0.00000000E+00  9.00000000E+02  0.00000000E+00  3.11813766E-02  5.06070994E-19
