# PIMCID: da03fbc4-8ec4-4b18-8380-d712af500267
#      0.000E+00       1.000E+00       2.000E+00       3.000E+00       4.000E+00       5.000E+00       6.000E+00       7.000E+00       8.000E+00       9.000E+00       1.000E+01       1.100E+01       1.200E+01       1.300E+01       1.400E+01       1.500E+01       1.600E+01       1.700E+01       1.800E+01       1.900E+01       2.000E+01       2.100E+01       2.200E+01       2.300E+01       2.400E+01       2.500E+01       2.600E+01       2.700E+01       2.800E+01       2.900E+01       3.000E+01       3.100E+01       3.200E+01       3.300E+01       3.400E+01       3.500E+01       3.600E+01       3.700E+01       3.800E+01       3.900E+01       4.000E+01       4.100E+01       4.200E+01       4.300E+01       4.400E+01       4.500E+01       4.600E+01       4.700E+01       4.800E+01       4.900E+01
  0.00000000E+00  2.19537427E-03  9.83223478E-01  1.94379763E+00  3.94384689E-01  5.23105462E-01  1.83552986E+00  8.98826063E-01  3.31354286E-01  1.45660913E+00  1.35730346E+00  3.70224357E-01  1.01381312E+00  1.60896201E+00  6.07384353E-01  6.55846170E-01  1.59014674E+00  9.60500751E-01  4.69225991E-01  1.34835395E+00  1.30331977E+00  4.83744953E-01  1.00947243E+00  1.50329829E+00  6.78941961E-01  7.06368942E-01  1.49327542E+00  9.80671659E-01  5.34891418E-01  1.29665187E+00  1.27755137E+00  5.40329204E-01  1.00241431E+00  1.45724443E+00  7.12300697E-01  7.25886631E-01  1.45310136E+00  9.89406800E-01  5.63802803E-01  1.27299285E+00  1.26581351E+00  5.67852410E-01  9.97520202E-01  1.43646044E+00  7.28679984E-01  7.33886319E-01  1.43389106E+00  9.94149133E-01  5.74871664E-01  1.26375458E+00
  0.00000000E+00  2.23572105E-03  9.85571228E-01  1.94033412E+00  3.94569882E-01  5.29530313E-01  1.82793324E+00  8.97519545E-01  3.40302318E-01  1.45428401E+00  1.34634664E+00  3.80651652E-01  1.02090494E+00  1.58999490E+00  6.14564438E-01  6.71326773E-01  1.57012396E+00  9.58907931E-01  4.90142346E-01  1.33873952E+00  1.28583985E+00  5.05604945E-01  1.01339128E+00  1.47731056E+00  6.91896536E-01  7.24422372E-01  1.47025474E+00  9.75478411E-01  5.63472010E-01  1.28401456E+00  1.25388130E+00  5.68956562E-01  1.00969988E+00  1.42166087E+00  7.28768935E-01  7.53268232E-01  1.41857724E+00  9.81822302E-01  6.05168616E-01  1.25357541E+00  1.23609858E+00  6.07027406E-01  1.00233574E+00  1.38919956E+00  7.56387777E-01  7.64139534E-01  1.38726026E+00  9.94124640E-01  6.20585753E-01  1.23512599E+00
  0.00000000E+00  2.16895663E-03  9.84123363E-01  1.94284725E+00  3.94429397E-01  5.24814357E-01  1.83341938E+00  8.98105667E-01  3.33068979E-01  1.45838750E+00  1.35362735E+00  3.71020972E-01  1.01650209E+00  1.60687667E+00  6.05415526E-01  6.60083188E-01  1.59012089E+00  9.54208897E-01  4.74007621E-01  1.35230884E+00  1.29404309E+00  4.86987118E-01  1.01657335E+00  1.49455321E+00  6.78313180E-01  7.14447677E-01  1.49180022E+00  9.71851337E-01  5.43508692E-01  1.30032283E+00  1.26264477E+00  5.49982235E-01  1.01090792E+00  1.43968295E+00  7.16932136E-01  7.40539865E-01  1.43856100E+00  9.82966367E-01  5.82390086E-01  1.26970120E+00  1.24763377E+00  5.83408884E-01  1.00597979E+00  1.41151332E+00  7.39676258E-01  7.49507565E-01  1.41422188E+00  9.93439321E-01  5.93564017E-01  1.25214238E+00
  0.00000000E+00  2.13819962E-03  9.84512690E-01  1.94173360E+00  3.94826451E-01  5.25681249E-01  1.83338082E+00  8.96405321E-01  3.34907119E-01  1.46020757E+00  1.34739247E+00  3.75038421E-01  1.02183193E+00  1.59836903E+00  6.06882987E-01  6.67192712E-01  1.58134525E+00  9.53722416E-01  4.83516736E-01  1.34769051E+00  1.28640737E+00  4.97728874E-01  1.01796543E+00  1.48104051E+00  6.86410510E-01  7.23315669E-01  1.47554916E+00  9.73858855E-01  5.57214727E-01  1.29052788E+00  1.25614838E+00  5.64025327E-01  1.01042410E+00  1.42446620E+00  7.26564875E-01  7.50901186E-01  1.42103962E+00  9.84018042E-01  5.99289241E-01  1.25781824E+00  1.23739027E+00  6.03687560E-01  1.00247439E+00  1.39444423E+00  7.52247854E-01  7.60802382E-01  1.39280294E+00  9.94354289E-01  6.13996289E-01  1.23964347E+00
  0.00000000E+00  2.16760473E-03  9.82879685E-01  1.94532368E+00  3.93233322E-01  5.21855305E-01  1.83870852E+00  8.96173443E-01  3.32099659E-01  1.45872154E+00  1.35422399E+00  3.70403740E-01  1.01769469E+00  1.60453139E+00  6.06459449E-01  6.60873421E-01  1.58816573E+00  9.56764384E-01  4.73146204E-01  1.34935971E+00  1.29923622E+00  4.84940928E-01  1.01390406E+00  1.49828641E+00  6.77803469E-01  7.12945240E-01  1.49173943E+00  9.71758529E-01  5.45608748E-01  1.29956185E+00  1.26174624E+00  5.50627087E-01  1.01079912E+00  1.43777184E+00  7.19252909E-01  7.41625559E-01  1.43611921E+00  9.84603830E-01  5.82093985E-01  1.26707265E+00  1.25017858E+00  5.83993910E-01  1.00314357E+00  1.41350639E+00  7.40466687E-01  7.48617105E-01  1.41278573E+00  9.94842727E-01  5.93955302E-01  1.25156053E+00
  0.00000000E+00  2.14573243E-03  9.83517111E-01  1.94362154E+00  3.94248805E-01  5.23248158E-01  1.83490762E+00  8.98931236E-01  3.31997974E-01  1.45738159E+00  1.35540053E+00  3.70750485E-01  1.01482805E+00  1.60760656E+00  6.07940815E-01  6.56118317E-01  1.58864019E+00  9.62662393E-01  4.67430867E-01  1.34859905E+00  1.30545325E+00  4.81323208E-01  1.00873071E+00  1.50807103E+00  6.75877034E-01  7.02156343E-01  1.50147578E+00  9.77410367E-01  5.32257255E-01  1.30112151E+00  1.27495882E+00  5.40486344E-01  1.00233370E+00  1.45661672E+00  7.13621175E-01  7.27471313E-01  1.45175927E+00  9.86730019E-01  5.67424274E-01  1.27452902E+00  1.25981966E+00  5.69901134E-01  1.00072741E+00  1.43074360E+00  7.30665671E-01  7.38212439E-01  1.42952865E+00  9.92056490E-01  5.82064551E-01  1.25982958E+00
  0.00000000E+00  2.16350780E-03  9.84161716E-01  1.94187433E+00  3.95111920E-01  5.23898756E-01  1.83347681E+00  9.00831834E-01  3.32394983E-01  1.45470461E+00  1.35784183E+00  3.70617931E-01  1.01436809E+00  1.60703150E+00  6.08263741E-01  6.55438824E-01  1.59062236E+00  9.59966563E-01  4.69832573E-01  1.34768838E+00  1.30436216E+00  4.82326960E-01  1.00896493E+00  1.50690424E+00  6.75480838E-01  7.06075896E-01  1.49848849E+00  9.76426614E-01  5.32960894E-01  1.30191523E+00  1.27501325E+00  5.39078281E-01  1.00412155E+00  1.45608925E+00  7.12945623E-01  7.25460929E-01  1.45499010E+00  9.86907068E-01  5.63937283E-01  1.27413616E+00  1.26636650E+00  5.64892334E-01  9.98372314E-01  1.43854281E+00  7.26501158E-01  7.33732828E-01  1.43795420E+00  9.90868060E-01  5.75299325E-01  1.26392780E+00
  0.00000000E+00  2.29108320E-03  9.86083129E-01  1.93906696E+00  3.95387205E-01  5.27195491E-01  1.83096670E+00  8.97479910E-01  3.37337231E-01  1.45659374E+00  1.34779804E+00  3.77061619E-01  1.02179267E+00  1.59479176E+00  6.09424330E-01  6.68233122E-01  1.57912276E+00  9.55458640E-01  4.82415235E-01  1.34817776E+00  1.28721164E+00  4.96179587E-01  1.01731553E+00  1.48464624E+00  6.83442544E-01  7.22406453E-01  1.47977780E+00  9.71727082E-01  5.55128603E-01  1.29472157E+00  1.25444962E+00  5.58664910E-01  1.01403048E+00  1.42994695E+00  7.19272942E-01  7.49425413E-01  1.43037623E+00  9.80626029E-01  5.90928276E-01  1.26416308E+00  1.24483227E+00  5.89425846E-01  1.00406556E+00  1.40963029E+00  7.40432992E-01  7.53052476E-01  1.40975408E+00  9.91194721E-01  6.00954213E-01  1.24887253E+00
  0.00000000E+00  2.15948884E-03  9.84909822E-01  1.94139408E+00  3.94667778E-01  5.27366573E-01  1.82940567E+00  8.99525732E-01  3.36264720E-01  1.45659595E+00  1.35011751E+00  3.75491292E-01  1.01868754E+00  1.59642511E+00  6.13495580E-01  6.64760474E-01  1.57446186E+00  9.64701498E-01  4.81267877E-01  1.33724134E+00  1.29778855E+00  4.97220557E-01  1.00920271E+00  1.48836787E+00  6.88438967E-01  7.17710900E-01  1.47490213E+00  9.80436500E-01  5.55925622E-01  1.28362349E+00  1.26219726E+00  5.64468345E-01  1.00452699E+00  1.42663537E+00  7.32606215E-01  7.44345589E-01  1.42066018E+00  9.90412832E-01  5.93966400E-01  1.25513335E+00  1.24535864E+00  5.98911356E-01  9.97588086E-01  1.40392280E+00  7.50444712E-01  7.52337618E-01  1.40177726E+00  9.94803801E-01  6.06702304E-01  1.24397705E+00
  0.00000000E+00  2.11140417E-03  9.84134649E-01  1.94316112E+00  3.94407797E-01  5.23735638E-01  1.83562761E+00  8.97209760E-01  3.33181940E-01  1.45933790E+00  1.34989012E+00  3.75852782E-01  1.01815017E+00  1.59670603E+00  6.13599442E-01  6.62515582E-01  1.57822066E+00  9.62278507E-01  4.79787730E-01  1.33990317E+00  1.29732173E+00  4.96320073E-01  1.00677933E+00  1.49190058E+00  6.89198775E-01  7.11977564E-01  1.48105718E+00  9.81417492E-01  5.48055306E-01  1.28995154E+00  1.26406957E+00  5.57672730E-01  1.00487971E+00  1.43531718E+00  7.27109999E-01  7.37407740E-01  1.42969727E+00  9.93430828E-01  5.82816162E-01  1.25948262E+00  1.25298746E+00  5.89962325E-01  9.97607261E-01  1.41171853E+00  7.46629989E-01  7.46198077E-01  1.40882865E+00  9.97899049E-01  5.96088528E-01  1.24973806E+00
